didok;stationsbezeichnung;parkrail_anzahl;parkrail_preis_tag;parkrail_preis_monat;parkrail_preis_jahr;parkrail_pflichtig_zeit1;parkrail_pflichtig_zeit2;parkrail_pflichtig_zeit3;parkrail_bemerkung;railtaxitext;railtaxiinfo;mietvelo_bezeichnung;mietvelo_anzahl;mietvelo_bemerkung;veloparking_status_d;veloparking_bemerkung_d;veloparking_abschliessbar;veloparking_abschliessbar_text;carsharing standort_bezeichnung;parkrail_App;parkrail_Webshop;parkrail_Lokal;BPUIC;Name Haltestelle;lod;geopos;plz;meteo;tu-nummer;Abkuerzung Bahnhof
6208;Uzwil;147.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Gemeinde Uzwil;Uzwil Bahnhof;1;1;1;8506208;Uzwil;http://lod.opentransportdata.swiss/didok/8506208;47.4364439991,9.1309918193;9240;https://meteo.sbb.ch/?didok=8506208;11;UZW
6209;Flawil;68.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Flawil Bahnhof;1;1;1;8506209;Flawil;http://lod.opentransportdata.swiss/didok/8506209;47.4151893837,9.18978559141;9230;https://meteo.sbb.ch/?didok=8506209;11;FLA
6210;Gossau SG;225.0;8.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Parkplätze 4-44 sind nur mit Parktickets aus den Automaten gültig, nicht mit SBB-Parkkarte.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Reservierbar über Einwohneramt Gossau: 071 388 43 20;Gossau (SG) Bahnhof;1;1;1;8506210;Gossau SG;http://lod.opentransportdata.swiss/didok/8506210;47.4118315785,9.25305069333;9200;https://meteo.sbb.ch/?didok=8506210;11;GSS
6211;Arnegg;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506211;Arnegg;http://lod.opentransportdata.swiss/didok/8506211;47.4420016473,9.25202500196;9212;https://meteo.sbb.ch/?didok=8506211;11;ARN
6212;Hauptwil;6.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506212;Hauptwil;http://lod.opentransportdata.swiss/didok/8506212;47.4768665934,9.2515915338;9213;https://meteo.sbb.ch/?didok=8506212;11;HPT
6213;Bischofszell Stadt;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gegen ein Depot;;;;;8506213;Bischofszell Stadt;http://lod.opentransportdata.swiss/didok/8506213;47.4921409087,9.24147856207;9220;https://meteo.sbb.ch/?didok=8506213;11;BZS
6214;Sitterdorf;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506214;Sitterdorf;http://lod.opentransportdata.swiss/didok/8506214;47.5052184469,9.24899690821;8589;https://meteo.sbb.ch/?didok=8506214;11;SIT
6215;Bischofszell Nord;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;1;Gepäckschalter;;;;;8506215;Bischofszell Nord;http://lod.opentransportdata.swiss/didok/8506215;47.5004152149,9.23403527651;9220;https://meteo.sbb.ch/?didok=8506215;11;BZN
6216;Kradolf;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506216;Kradolf;http://lod.opentransportdata.swiss/didok/8506216;47.5247224374,9.20157506049;9215;https://meteo.sbb.ch/?didok=8506216;11;KRA
6217;Sulgen;43.0;5.0;50.0;500.0;06.00 - 20.00;06.00 - 20.00;;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8506217;Sulgen;http://lod.opentransportdata.swiss/didok/8506217;47.5388040255,9.18369443891;8583;https://meteo.sbb.ch/?didok=8506217;11;SLG
6300;St. Gallen Winkeln;7.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;St. Gallen Winkeln Bahnhof;1;0;1;8506300;St Gallen Winkeln;http://lod.opentransportdata.swiss/didok/8506300;47.4039294111,9.30086029135;9015;https://meteo.sbb.ch/?didok=8506300;11;SGWI
6301;St. Gallen Bruggen;8.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;St. Gallen Bruggen Bahnhof;1;0;1;8506301;St Gallen Bruggen;http://lod.opentransportdata.swiss/didok/8506301;47.4072028521,9.32965492815;9014;https://meteo.sbb.ch/?didok=8506301;11;SGBR
6302;St. Gallen;39.0;15.0;150.0;1500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/velostationen/st-gallen-2/;St. Gallen Bahnhof / Fachhochschule;1;1;1;8506302;St Gallen;http://lod.opentransportdata.swiss/didok/8506302;47.4231789499,9.36989666272;9000;https://meteo.sbb.ch/?didok=8506302;11;SG
6303;St. Gallen St. Fiden;42.0;8.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Zusätzlich zu den 30 Parkplätzen am Bahnhof stehen auf der Lindentalstrasse 14 Plätze zur Verfügung, wo Fahrzeuge mit SBB Parkkarte abgestellt werden können.  <br>  <br> Achtung: Während der Olma stehen diese 14 Plätze nicht zur Verfügung.;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;St. Gallen St. Fiden Bahnhof;1;1;1;8506303;St Gallen St Fiden;http://lod.opentransportdata.swiss/didok/8506303;47.4345403825,9.39344380222;9000;https://meteo.sbb.ch/?didok=8506303;11;SGF
6304;Mörschwil;8.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;0;1;8506304;Mörschwil;http://lod.opentransportdata.swiss/didok/8506304;47.4747714573,9.41438354158;9402;https://meteo.sbb.ch/?didok=8506304;11;MOER
6305;Goldach;18.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Goldach Bahnhof;1;1;1;8506305;Goldach;http://lod.opentransportdata.swiss/didok/8506305;47.4737981502,9.46699692736;9403;https://meteo.sbb.ch/?didok=8506305;11;GOL
6306;Rorschach Hafen;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506306;Rorschach Hafen;http://lod.opentransportdata.swiss/didok/8506306;47.4785899184,9.49292329362;9400;https://meteo.sbb.ch/?didok=8506306;11;RSHF
6307;Horn;22.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8506307;Horn;http://lod.opentransportdata.swiss/didok/8506307;47.4931799803,9.46338788334;9326;https://meteo.sbb.ch/?didok=8506307;11;HN
6308;Arbon;22.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Arbon Bahnhof;1;1;1;8506308;Arbon;http://lod.opentransportdata.swiss/didok/8506308;47.510587733,9.43335858262;9320;https://meteo.sbb.ch/?didok=8506308;11;ARB
6309;Egnach;10.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;1;1;8506309;Egnach;http://lod.opentransportdata.swiss/didok/8506309;47.5439913038,9.3830174841;9322;https://meteo.sbb.ch/?didok=8506309;11;EGN
6311;Rorschach;55.0;5.0;50.0;500.0;06.00 - 20.00;06.00 - 20.00;06.00 - 20.00;;;;Countrybike;6.0;Selbstbedienungs-Station Velobezug / Rückgabe siehe Service / Öffnungszeiten;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Rorschach Bahnhof;1;1;1;8506311;Rorschach;http://lod.opentransportdata.swiss/didok/8506311;47.4780019754,9.5051412874;9400;https://meteo.sbb.ch/?didok=8506311;11;RS
6311;Rorschach;55.0;5.0;50.0;500.0;06.00 - 20.00;06.00 - 20.00;06.00 - 20.00;;;;Comfortbike;4.0;Selbstbedienungs-Station Velobezug / Rückgabe siehe Service / Öffnungszeiten;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Rorschach Bahnhof;1;1;1;8506311;Rorschach;http://lod.opentransportdata.swiss/didok/8506311;47.4780019754,9.5051412874;9400;https://meteo.sbb.ch/?didok=8506311;11;RS
6311;Rorschach;55.0;5.0;50.0;500.0;06.00 - 20.00;06.00 - 20.00;06.00 - 20.00;;;;Kindervelo;1.0;Selbstbedienungs-Station Velobezug / Rückgabe siehe Service / Öffnungszeiten;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;Rorschach Bahnhof;1;1;1;8506311;Rorschach;http://lod.opentransportdata.swiss/didok/8506311;47.4780019754,9.5051412874;9400;https://meteo.sbb.ch/?didok=8506311;11;RS
6312;Staad;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506312;Staad SG;http://lod.opentransportdata.swiss/didok/8506312;47.4805293558,9.53445125334;9422;https://meteo.sbb.ch/?didok=8506312;11;STA
6313;Rheineck;107.0;5.0;50.0;500.0;07.00 - 19.00;07.00 - 19.00;07.00 - 19.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8506313;Rheineck;http://lod.opentransportdata.swiss/didok/8506313;47.4668859339,9.59091263503;9424;https://meteo.sbb.ch/?didok=8506313;11;RCK
6314;St. Margrethen;80.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Parkhaus privat, Verkauf nur vor Ort, auch ohne Besitz eines GA.;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;St. Margrethen Bahnhof;0;0;1;8506314;St Margrethen SG;http://lod.opentransportdata.swiss/didok/8506314;47.4532159937,9.63826192024;9430;https://meteo.sbb.ch/?didok=8506314;11;SMG
6316;Au SG;20.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8506316;Au SG;http://lod.opentransportdata.swiss/didok/8506316;47.4361158204,9.64125910752;9434;https://meteo.sbb.ch/?didok=8506316;11;AUSG
6317;Heerbrugg;79.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Heerbrugg Bahnhof;1;1;1;8506317;Heerbrugg;http://lod.opentransportdata.swiss/didok/8506317;47.4103925066,9.6272488282;9435;https://meteo.sbb.ch/?didok=8506317;11;HEBG
6318;Rebstein-Marbach;20.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Rebstein Bahnhof Rebstein-Marbach;1;1;1;8506318;Rebstein-Marbach;http://lod.opentransportdata.swiss/didok/8506318;47.3926400212,9.58675409445;9437;https://meteo.sbb.ch/?didok=8506318;11;REB
6319;Altstätten SG;58.0;;;;;;;Gebührenpflichtige Anlage auf Gemeindegebiet.;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;0;0;1;8506319;Altstätten SG;http://lod.opentransportdata.swiss/didok/8506319;47.3742348071,9.55651988356;9450;https://meteo.sbb.ch/?didok=8506319;11;ALT
6322;Rorschach Stadt;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8506322;Rorschach Stadt;http://lod.opentransportdata.swiss/didok/8506322;47.4755923262,9.48936370848;9400;https://meteo.sbb.ch/?didok=8506322;11;RSST
7000;Bern;500.0;;;;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Private Parkangebote  / keine Jahreskarten erhältlich.;Gratisnummer 0800 44 22 66;"RailTaxi Treffpunkt: auf der Bahnhofvorfahrt,  zwischen Kurzzeitparking und Taxi-Zone
Zugehörige Agglomerationsstandorte: Bern, Gümligen, Ittigen, Köniz, Muri, Ostermundigen, Zollikofen
Partner: Bären-Taxi, Bern und NOVA-Taxi AG, Bern";;;;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation https://www.velostation.ch/velostationen/bern-6/;Bern Bahnhof;0;0;1;8507000;Bern;http://lod.opentransportdata.swiss/didok/8507000;46.9488322905,7.43913088992;3011;https://meteo.sbb.ch/?didok=8507000;11;BN
7002;Ostermundigen;42.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8507002;Ostermundigen;http://lod.opentransportdata.swiss/didok/8507002;46.9568024264,7.48149788168;3072;https://meteo.sbb.ch/?didok=8507002;11;OST
7003;Gümligen;23.0;6.0;60.0;600.0;;;;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8507003;Gümligen;http://lod.opentransportdata.swiss/didok/8507003;46.9343219188,7.50550479629;3073;https://meteo.sbb.ch/?didok=8507003;11;GUE
7005;Rubigen;39.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Rubigen Bahnhof;1;1;1;8507005;Rubigen;http://lod.opentransportdata.swiss/didok/8507005;46.899169738,7.54536836042;3113;https://meteo.sbb.ch/?didok=8507005;11;RUB
7006;Münsingen;74.0;6.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;0;;Münsingen Bahnhof;1;1;1;8507006;Münsingen;http://lod.opentransportdata.swiss/didok/8507006;46.8733541499,7.55944239602;3110;https://meteo.sbb.ch/?didok=8507006;11;MS
7007;Wichtrach;42.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Wichtrach Bahnhof;1;1;1;8507007;Wichtrach;http://lod.opentransportdata.swiss/didok/8507007;46.8416120861,7.56885580683;3114;https://meteo.sbb.ch/?didok=8507007;11;WCH
7008;Kiesen;73.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8507008;Kiesen;http://lod.opentransportdata.swiss/didok/8507008;46.8189438231,7.5755012849;3629;https://meteo.sbb.ch/?didok=8507008;11;KI
7009;Uttigen;62.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8507009;Uttigen;http://lod.opentransportdata.swiss/didok/8507009;46.7943105179,7.58263043754;3628;https://meteo.sbb.ch/?didok=8507009;11;UTI
7100;Thun;132.0;20.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;Weitere Parkplätze an der Mönchstrasse. Preis pro Stunde 1.- CHF. Bezahlung an der Parkuhr vor Ort;Gratisnummer 0800 44 22 66;"Treffpunkt RailTaxi: bei Gleis 1 Rampenende, vis à vis Mc Clean, neben RailLink CarSharing
Einsatzgebiet: Stadt Thun
Partner: Oesch Taxi, Thun";;;;Knappe Verfügbarkeit von Veloabstellplätzen, teilweise überbelegt;;1;Velostation http://www.velostation.ch/de/velostationen/thun/;Thun Bahnhof;1;0;1;8507100;Thun;http://lod.opentransportdata.swiss/didok/8507100;46.7548527306,7.62960582867;3600;https://meteo.sbb.ch/?didok=8507100;11;TH
8001;Schönbühl;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8508001;Schönbühl SBB;http://lod.opentransportdata.swiss/didok/8508001;47.0189421693,7.49892786502;3322;https://meteo.sbb.ch/?didok=8508001;11;SCHB
8003;Hindelbank;34.0;7.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8508003;Hindelbank;http://lod.opentransportdata.swiss/didok/8508003;47.0495637608,7.54541060076;3324;https://meteo.sbb.ch/?didok=8508003;11;HBK
8004;Lyssach;10.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508004;Lyssach;http://lod.opentransportdata.swiss/didok/8508004;47.0637609154,7.58132358183;3421;https://meteo.sbb.ch/?didok=8508004;11;LYS
8005;Burgdorf;155.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte:Kirchberg, Oberburg, Wynigen (ohne Zuschlag nur wenn Richtung Burgdorf).

RailTaxi Partner: Aemme-Taxi";Countrybike;6.0;Velostation: 034 422 42 46 oder unter www.rentabike.ch;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/velostationen/burgdorf/;Burgdorf Bahnhof;1;1;1;8508005;Burgdorf;http://lod.opentransportdata.swiss/didok/8508005;47.0607007264,7.62169447355;3400;https://meteo.sbb.ch/?didok=8508005;11;BDF
8005;Burgdorf;155.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte:Kirchberg, Oberburg, Wynigen (ohne Zuschlag nur wenn Richtung Burgdorf).

RailTaxi Partner: Aemme-Taxi";Kindervelo;1.0;Velostation: 034 422 42 46 oder unter www.rentabike.ch;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/velostationen/burgdorf/;Burgdorf Bahnhof;1;1;1;8508005;Burgdorf;http://lod.opentransportdata.swiss/didok/8508005;47.0607007264,7.62169447355;3400;https://meteo.sbb.ch/?didok=8508005;11;BDF
8005;Burgdorf;155.0;12.0;80.0;800.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;"Zugehörige Agglomerationsstandorte:Kirchberg, Oberburg, Wynigen (ohne Zuschlag nur wenn Richtung Burgdorf).

RailTaxi Partner: Aemme-Taxi";Elektrovelo;50.0;Velostation: 034 422 42 46 oder unter www.rentabike.ch;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/velostationen/burgdorf/;Burgdorf Bahnhof;1;1;1;8508005;Burgdorf;http://lod.opentransportdata.swiss/didok/8508005;47.0607007264,7.62169447355;3400;https://meteo.sbb.ch/?didok=8508005;11;BDF
8006;Wynigen;50.0;0.0;0.0;0.0;;;;Gemeindeanlage (Gratisparkplätze).;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8508006;Wynigen;http://lod.opentransportdata.swiss/didok/8508006;47.1051748314,7.6635068635;3472;https://meteo.sbb.ch/?didok=8508006;11;WY
8008;Herzogenbuchsee;99.0;10.0;70.0;700.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Gepäckschalter;Herzogenbuchsee Bahnhof;1;1;1;8508008;Herzogenbuchsee;http://lod.opentransportdata.swiss/didok/8508008;47.1880861283,7.70095826853;3360;https://meteo.sbb.ch/?didok=8508008;11;HB
8100;Langenthal;93.0;8.0;60.0;600.0;07.00 - 19.00;07.00 - 19.00;;Tagestarif nur an zentraler Parkuhr;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/de/velostationen/langenthal/;Langenthal Süd Bahnhof;0;0;1;8508100;Langenthal;http://lod.opentransportdata.swiss/didok/8508100;47.2173028715,7.78471513555;4900;https://meteo.sbb.ch/?didok=8508100;11;LTH
8100;Langenthal;93.0;8.0;60.0;600.0;07.00 - 19.00;07.00 - 19.00;;Tagestarif nur an zentraler Parkuhr;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/de/velostationen/langenthal/;Langenthal Bahnhof / Kühlhausstrasse;0;0;1;8508100;Langenthal;http://lod.opentransportdata.swiss/didok/8508100;47.2173028715,7.78471513555;4900;https://meteo.sbb.ch/?didok=8508100;11;LTH
8100;Langenthal;93.0;8.0;60.0;600.0;07.00 - 19.00;07.00 - 19.00;;Tagestarif nur an zentraler Parkuhr;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;1;Velostation https://www.velostation.ch/de/velostationen/langenthal/;Langenthal Bahnhof / Eisenbahnstrasse;0;0;1;8508100;Langenthal;http://lod.opentransportdata.swiss/didok/8508100;47.2173028715,7.78471513555;4900;https://meteo.sbb.ch/?didok=8508100;11;LTH
8101;Roggwil-Wynau;;;;;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;;;;8508101;Roggwil-Wynau;http://lod.opentransportdata.swiss/didok/8508101;47.2516396519,7.81491637783;4914;https://meteo.sbb.ch/?didok=8508101;11;ROG
8102;Murgenthal;15.0;5.0;50.0;500.0;06.00 - 18.00;06.00 - 18.00;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8508102;Murgenthal;http://lod.opentransportdata.swiss/didok/8508102;47.2653812699,7.8321059408;4853;https://meteo.sbb.ch/?didok=8508102;11;MGT
8103;Rothrist;25.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;Gratisnummer 0800 44 22 66;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508103;Rothrist;http://lod.opentransportdata.swiss/didok/8508103;47.3064556794,7.87939646804;4852;https://meteo.sbb.ch/?didok=8508103;11;RTR
8200;Worb SBB;40.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;Worb Bahnhof;1;0;1;8508200;Worb SBB;http://lod.opentransportdata.swiss/didok/8508200;46.9152299863,7.56485160662;3076;https://meteo.sbb.ch/?didok=8508200;11;WB
8201;Tägertschi;12.0;4.0;30.0;300.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508201;Tägertschi;http://lod.opentransportdata.swiss/didok/8508201;46.8822863335,7.5808365696;3111;https://meteo.sbb.ch/?didok=8508201;11;TI
8202;Konolfingen;64.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;0;1;8508202;Konolfingen;http://lod.opentransportdata.swiss/didok/8508202;46.8807024189,7.6213670273;3510;https://meteo.sbb.ch/?didok=8508202;11;KF
8203;Zäziwil;26.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508203;Zäziwil;http://lod.opentransportdata.swiss/didok/8508203;46.899752312,7.66288211121;3532;https://meteo.sbb.ch/?didok=8508203;11;ZAE
8204;Bowil;24.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508204;Bowil;http://lod.opentransportdata.swiss/didok/8508204;46.9000481936,7.69805352593;3533;https://meteo.sbb.ch/?didok=8508204;11;BOW
8205;Signau;6.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508205;Signau;http://lod.opentransportdata.swiss/didok/8508205;46.9196350831,7.72546316968;3534;https://meteo.sbb.ch/?didok=8508205;11;SIGN
8206;Emmenmatt;16.0;4.0;40.0;400.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;0;1;8508206;Emmenmatt;http://lod.opentransportdata.swiss/didok/8508206;46.9481540847,7.74729483357;3543;https://meteo.sbb.ch/?didok=8508206;11;EMM
8207;Langnau;54.0;8.0;60.0;600.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Normalerweise genügend Veloabstellplätze verfügbar, teilweise voll belegt;;0;;;1;1;1;8508207;Langnau iE;http://lod.opentransportdata.swiss/didok/8508207;46.9392422787,7.78419743448;3550;https://meteo.sbb.ch/?didok=8508207;11;LN
8208;Trubschachen;41.0;5.0;50.0;500.0;00.00 - 24.00;00.00 - 24.00;00.00 - 24.00;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;1;1;1;8508208;Trubschachen;http://lod.opentransportdata.swiss/didok/8508208;46.9216999586,7.84614196442;3555;https://meteo.sbb.ch/?didok=8508208;11;TSCH
8209;Wiggen;6.0;0.0;0.0;0.0;;;;;;;;;;Immer genügend Veloabstellplätze verfügbar;;0;;;0;0;0;8508209;Wiggen;http://lod.opentransportdata.swiss/didok/8508209;46.8998680563,7.90139123053;6196;https://meteo.sbb.ch/?didok=8508209;11;WIG
